,CompanyName,StockName,Year,ZipFileName,ZipFilePath,ExtractedFilePath
211,Britannia Industries Limited,BRITANNIA,2015-2016,AR_9456_BRITANNIA_2015_2016_09092016161635.zip,./RE_Download/AR_9456_BRITANNIA_2015_2016_09092016161635.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
212,Britannia Industries Limited,BRITANNIA,2014-2015,AR_6504_BRITANNIA_2014_2015_14072015133434.zip,./RE_Download/AR_6504_BRITANNIA_2014_2015_14072015133434.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
213,Britannia Industries Limited,BRITANNIA,2014-2015,AR_6504_BRITANNIA_2014_2015_14072015133434.zip,./RE_Download/AR_6504_BRITANNIA_2014_2015_14072015133434.zip,drive/MyDrive/extracted_pdfs/FormA_2014_2015.pdf
214,Britannia Industries Limited,BRITANNIA,2013-2014,AR_3962_BRITANNIA_2013_2014_22072014112116.zip,./RE_Download/AR_3962_BRITANNIA_2013_2014_22072014112116.zip,drive/MyDrive/extracted_pdfs/Britania AGM Notice 2014.pdf
215,Britannia Industries Limited,BRITANNIA,2013-2014,AR_3962_BRITANNIA_2013_2014_22072014112116.zip,./RE_Download/AR_3962_BRITANNIA_2013_2014_22072014112116.zip,drive/MyDrive/extracted_pdfs/Britania Annual Report 2014.pdf
216,Britannia Industries Limited,BRITANNIA,2013-2014,AR_3962_BRITANNIA_2013_2014_22072014112116.zip,./RE_Download/AR_3962_BRITANNIA_2013_2014_22072014112116.zip,drive/MyDrive/extracted_pdfs/britanniaForm A.pdf
217,Britannia Industries Limited,BRITANNIA,2012-2013,AR_1123_BRITANNIA_2012_2013_22082013180023.zip,./RE_Download/AR_1123_BRITANNIA_2012_2013_22082013180023.zip,drive/MyDrive/extracted_pdfs/Britannia_AR.pdf
218,Britannia Industries Limited,BRITANNIA,2012-2013,AR_1123_BRITANNIA_2012_2013_22082013180023.zip,./RE_Download/AR_1123_BRITANNIA_2012_2013_22082013180023.zip,drive/MyDrive/extracted_pdfs/Britannia_FormA.pdf
219,Britannia Industries Limited,BRITANNIA,2012-2013,AR_1123_BRITANNIA_2012_2013_22082013180023.zip,./RE_Download/AR_1123_BRITANNIA_2012_2013_22082013180023.zip,drive/MyDrive/extracted_pdfs/Britannia_Notice.pdf
220,Britannia Industries Limited,BRITANNIA,2011-2012,AR_BRITANNIA_2011_2012_11072012100015.zip,./RE_Download/AR_BRITANNIA_2011_2012_11072012100015.zip,drive/MyDrive/extracted_pdfs/AR_BRITANNIA_2011_2012_11072012100015.pdf
221,Britannia Industries Limited,BRITANNIA,2009-2010,AR_BRITANNIA_2009_2010_02092010120000.zip,./RE_Download/AR_BRITANNIA_2009_2010_02092010120000.zip,drive/MyDrive/extracted_pdfs/AR_BRITANNIA_2009_2010_02092010120000.pdf
222,Cipla Limited,CIPLA,2022-2023,AR_22441_CIPLA_2022_2023_18072023233319_07192023070005.zip,./RE_Download/AR_22441_CIPLA_2022_2023_18072023233319_07192023070005.zip,drive/MyDrive/extracted_pdfs/AR_22441_CIPLA_2022_2023_18072023233319.pdf
223,Cipla Limited,CIPLA,2021-2022,AR_21310_CIPLA_2021_2022_05092022114240_09052022120012.zip,./RE_Download/AR_21310_CIPLA_2021_2022_05092022114240_09052022120012.zip,drive/MyDrive/extracted_pdfs/AR_21310_CIPLA_2021_2022_05092022114240.pdf
224,Cipla Limited,CIPLA,2020-2021,AR_18570_CIPLA_2020_2021_31072021181323_03082021205053.zip,./RE_Download/AR_18570_CIPLA_2020_2021_31072021181323_03082021205053.zip,drive/MyDrive/extracted_pdfs/AR_18570_CIPLA_2020_2021_31072021181323.pdf
225,Cipla Limited,CIPLA,2019-2020,AR_16655_CIPLA_2019_2020_05082020021914_05082020070002.zip,./RE_Download/AR_16655_CIPLA_2019_2020_05082020021914_05082020070002.zip,drive/MyDrive/extracted_pdfs/AR_16655_CIPLA_2019_2020_05082020021914.pdf
226,Cipla Limited,CIPLA,2018-2019,AR_14991_CIPLA_2018_2019_20072019190508_20072019200003.zip,./RE_Download/AR_14991_CIPLA_2018_2019_20072019190508_20072019200003.zip,drive/MyDrive/extracted_pdfs/AR_14991_CIPLA_2018_2019_20072019190508.pdf
227,Cipla Limited,CIPLA,2017-2018,AR_13537_CIPLA_2017_2018_24092018120308.zip,./RE_Download/AR_13537_CIPLA_2017_2018_24092018120308.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
228,Cipla Limited,CIPLA,2016-2017,AR_11073_CIPLA_2016_2017_12082017105502.zip,./RE_Download/AR_11073_CIPLA_2016_2017_12082017105502.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
229,Cipla Limited,CIPLA,2015-2016,AR_10062_CIPLA_2015_2016_04102016122957.zip,./RE_Download/AR_10062_CIPLA_2015_2016_04102016122957.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
230,Cipla Limited,CIPLA,2015-2016,AR_10062_CIPLA_2015_2016_04102016122957.zip,./RE_Download/AR_10062_CIPLA_2015_2016_04102016122957.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2015_2016.pdf
231,Cipla Limited,CIPLA,2014-2015,AR_6752_CIPLA_2014_2015_28072015105242.zip,./RE_Download/AR_6752_CIPLA_2014_2015_28072015105242.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
232,Cipla Limited,CIPLA,2014-2015,AR_6752_CIPLA_2014_2015_28072015105242.zip,./RE_Download/AR_6752_CIPLA_2014_2015_28072015105242.zip,drive/MyDrive/extracted_pdfs/FormA_2014_2015.pdf
233,Cipla Limited,CIPLA,2014-2015,AR_6752_CIPLA_2014_2015_28072015105242.zip,./RE_Download/AR_6752_CIPLA_2014_2015_28072015105242.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2014_2015.pdf
234,Cipla Limited,CIPLA,2013-2014,AR_4177_CIPLA_2013_2014_08082014092839.zip,./RE_Download/AR_4177_CIPLA_2013_2014_08082014092839.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
235,Cipla Limited,CIPLA,2013-2014,AR_4177_CIPLA_2013_2014_08082014092839.zip,./RE_Download/AR_4177_CIPLA_2013_2014_08082014092839.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
236,Cipla Limited,CIPLA,2013-2014,AR_4177_CIPLA_2013_2014_08082014092839.zip,./RE_Download/AR_4177_CIPLA_2013_2014_08082014092839.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2013_2014.pdf
237,Cipla Limited,CIPLA,2012-2013,AR_755_CIPLA_2012_2013_26072013143614.zip,./RE_Download/AR_755_CIPLA_2012_2013_26072013143614.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
238,Cipla Limited,CIPLA,2012-2013,AR_755_CIPLA_2012_2013_26072013143614.zip,./RE_Download/AR_755_CIPLA_2012_2013_26072013143614.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
239,Cipla Limited,CIPLA,2012-2013,AR_755_CIPLA_2012_2013_26072013143614.zip,./RE_Download/AR_755_CIPLA_2012_2013_26072013143614.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2012_2013.pdf
240,Cipla Limited,CIPLA,2011-2012,AR_CIPLA_2011_2012_18092012120955.zip,./RE_Download/AR_CIPLA_2011_2012_18092012120955.zip,drive/MyDrive/extracted_pdfs/AR_CIPLA_2011_2012_18092012120955.pdf
241,Cipla Limited,CIPLA,2010-2011,AR_CIPLA_2010_2011_09092011125555.zip,./RE_Download/AR_CIPLA_2010_2011_09092011125555.zip,drive/MyDrive/extracted_pdfs/AR_CIPLA_2010_2011_09092011125555.pdf
242,Cipla Limited,CIPLA,2009-2010,AR_CIPLA_2009_2010_18082010121500.zip,./RE_Download/AR_CIPLA_2009_2010_18082010121500.zip,drive/MyDrive/extracted_pdfs/AR_CIPLA_2009_2010_18082010121500.pdf
243,Coal India Limited,COALINDIA,2022-2023,AR_22562_COALINDIA_2022_2023_31072023103723_07312023110001.zip,./RE_Download/AR_22562_COALINDIA_2022_2023_31072023103723_07312023110001.zip,drive/MyDrive/extracted_pdfs/AR_22562_COALINDIA_2022_2023_31072023103723.pdf
244,Coal India Limited,COALINDIA,2020-2021,AR_18740_COALINDIA_2020_2021_16082021150322_16082021160002.zip,./RE_Download/AR_18740_COALINDIA_2020_2021_16082021150322_16082021160002.zip,drive/MyDrive/extracted_pdfs/AR_18740_COALINDIA_2020_2021_16082021150322.pdf
245,Coal India Limited,COALINDIA,2019-2020,AR_16987_COALINDIA_2019_2020_29082020194725.zip,./RE_Download/AR_16987_COALINDIA_2019_2020_29082020194725.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
246,Coal India Limited,COALINDIA,2019-2020,AR_16987_COALINDIA_2019_2020_29082020194725.zip,./RE_Download/AR_16987_COALINDIA_2019_2020_29082020194725.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
247,Coal India Limited,COALINDIA,2018-2019,AR_14984_COALINDIA_2018_2019_20072019121245.zip,./RE_Download/AR_14984_COALINDIA_2018_2019_20072019121245.zip,drive/MyDrive/extracted_pdfs/AR_2018_2019.pdf
248,Coal India Limited,COALINDIA,2018-2019,AR_14984_COALINDIA_2018_2019_20072019121245.zip,./RE_Download/AR_14984_COALINDIA_2018_2019_20072019121245.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2018_2019.pdf
249,Coal India Limited,COALINDIA,2017-2018,AR_13755_COALINDIA_2017_2018_28092018185339.zip,./RE_Download/AR_13755_COALINDIA_2017_2018_28092018185339.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
250,Coal India Limited,COALINDIA,2017-2018,AR_13755_COALINDIA_2017_2018_28092018185339.zip,./RE_Download/AR_13755_COALINDIA_2017_2018_28092018185339.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2017_2018.pdf
251,Coal India Limited,COALINDIA,2016-2017,AR_11422_COALINDIA_2016_2017_15092017163742.zip,./RE_Download/AR_11422_COALINDIA_2016_2017_15092017163742.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
252,Coal India Limited,COALINDIA,2016-2017,AR_11422_COALINDIA_2016_2017_15092017163742.zip,./RE_Download/AR_11422_COALINDIA_2016_2017_15092017163742.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2016_2017.pdf
253,Coal India Limited,COALINDIA,2015-2016,AR_9880_COALINDIA_2015_2016_26092016182710.zip,./RE_Download/AR_9880_COALINDIA_2015_2016_26092016182710.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
254,Coal India Limited,COALINDIA,2015-2016,AR_9880_COALINDIA_2015_2016_26092016182710.zip,./RE_Download/AR_9880_COALINDIA_2015_2016_26092016182710.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2015_2016.pdf
255,Coal India Limited,COALINDIA,2014-2015,AR_7153_COALINDIA_2014_2015_20082015122006.zip,./RE_Download/AR_7153_COALINDIA_2014_2015_20082015122006.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
256,Coal India Limited,COALINDIA,2013-2014,AR_4315_COALINDIA_2013_2014_18082014152740.zip,./RE_Download/AR_4315_COALINDIA_2013_2014_18082014152740.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
257,Coal India Limited,COALINDIA,2013-2014,AR_4315_COALINDIA_2013_2014_18082014152740.zip,./RE_Download/AR_4315_COALINDIA_2013_2014_18082014152740.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
258,Coal India Limited,COALINDIA,2013-2014,AR_4315_COALINDIA_2013_2014_18082014152740.zip,./RE_Download/AR_4315_COALINDIA_2013_2014_18082014152740.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2013_2014.pdf
259,Coal India Limited,COALINDIA,2012-2013,AR_960_COALINDIA_2012_2013_13082013110202.zip,./RE_Download/AR_960_COALINDIA_2012_2013_13082013110202.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
260,Coal India Limited,COALINDIA,2012-2013,AR_960_COALINDIA_2012_2013_13082013110202.zip,./RE_Download/AR_960_COALINDIA_2012_2013_13082013110202.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
261,Coal India Limited,COALINDIA,2012-2013,AR_960_COALINDIA_2012_2013_13082013110202.zip,./RE_Download/AR_960_COALINDIA_2012_2013_13082013110202.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2012_2013.pdf
262,Coal India Limited,COALINDIA,2011-2012,AR_COALINDIA_2011_2012_18092012081806.zip,./RE_Download/AR_COALINDIA_2011_2012_18092012081806.zip,drive/MyDrive/extracted_pdfs/AR_COALINDIA_2011_2012_18092012081806.pdf
263,Divi's Laboratories Limited,DIVISLAB,2022-2023,AR_22614_DIVISLAB_2022_2023_02082023165735_08022023170003.zip,./RE_Download/AR_22614_DIVISLAB_2022_2023_02082023165735_08022023170003.zip,drive/MyDrive/extracted_pdfs/AR_22614_DIVISLAB_2022_2023_02082023165735.pdf
264,Divi's Laboratories Limited,DIVISLAB,2021-2022,AR_20473_DIVISLAB_2021_2022_25072022101931_07252022110002.zip,./RE_Download/AR_20473_DIVISLAB_2021_2022_25072022101931_07252022110002.zip,drive/MyDrive/extracted_pdfs/AR_20473_DIVISLAB_2021_2022_25072022101931.pdf
265,Divi's Laboratories Limited,DIVISLAB,2020-2021,AR_18576_DIVISLAB_2020_2021_02082021130717_03082021203451.zip,./RE_Download/AR_18576_DIVISLAB_2020_2021_02082021130717_03082021203451.zip,drive/MyDrive/extracted_pdfs/AR_18576_DIVISLAB_2020_2021_02082021130717.pdf
266,Divi's Laboratories Limited,DIVISLAB,2019-2020,AR_16778_DIVISLAB_2019_2020_19082020104612.zip,./RE_Download/AR_16778_DIVISLAB_2019_2020_19082020104612.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
267,Divi's Laboratories Limited,DIVISLAB,2019-2020,AR_16778_DIVISLAB_2019_2020_19082020104612.zip,./RE_Download/AR_16778_DIVISLAB_2019_2020_19082020104612.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
268,Divi's Laboratories Limited,DIVISLAB,2018-2019,AR_15020_DIVISLAB_2018_2019_25072019113342_25072019120004.zip,./RE_Download/AR_15020_DIVISLAB_2018_2019_25072019113342_25072019120004.zip,drive/MyDrive/extracted_pdfs/AR_15020_DIVISLAB_2018_2019_25072019113342.pdf
269,Divi's Laboratories Limited,DIVISLAB,2017-2018,AR_13435_DIVISLAB_2017_2018_17092018091150.zip,./RE_Download/AR_13435_DIVISLAB_2017_2018_17092018091150.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
270,Divi's Laboratories Limited,DIVISLAB,2016-2017,AR_11691_DIVISLAB_2016_2017_28092017112149.zip,./RE_Download/AR_11691_DIVISLAB_2016_2017_28092017112149.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
271,Divi's Laboratories Limited,DIVISLAB,2015-2016,AR_9573_DIVISLAB_2015_2016_09092016163111.zip,./RE_Download/AR_9573_DIVISLAB_2015_2016_09092016163111.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
272,Divi's Laboratories Limited,DIVISLAB,2014-2015,AR_6948_DIVISLAB_2014_2015_11082015143031.zip,./RE_Download/AR_6948_DIVISLAB_2014_2015_11082015143031.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
273,Divi's Laboratories Limited,DIVISLAB,2014-2015,AR_6948_DIVISLAB_2014_2015_11082015143031.zip,./RE_Download/AR_6948_DIVISLAB_2014_2015_11082015143031.zip,drive/MyDrive/extracted_pdfs/FormA_2014_2015.pdf
274,Divi's Laboratories Limited,DIVISLAB,2013-2014,AR_4108_DIVISLAB_2013_2014_04082014123754.zip,./RE_Download/AR_4108_DIVISLAB_2013_2014_04082014123754.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
275,Divi's Laboratories Limited,DIVISLAB,2013-2014,AR_4108_DIVISLAB_2013_2014_04082014123754.zip,./RE_Download/AR_4108_DIVISLAB_2013_2014_04082014123754.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
276,Divi's Laboratories Limited,DIVISLAB,2012-2013,AR_412_DIVISLAB_2012_2013_11072013110311.zip,./RE_Download/AR_412_DIVISLAB_2012_2013_11072013110311.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
277,Divi's Laboratories Limited,DIVISLAB,2012-2013,AR_412_DIVISLAB_2012_2013_11072013110311.zip,./RE_Download/AR_412_DIVISLAB_2012_2013_11072013110311.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
278,Divi's Laboratories Limited,DIVISLAB,2011-2012,AR_DIVISLAB_2011_2012_18092012102901.zip,./RE_Download/AR_DIVISLAB_2011_2012_18092012102901.zip,drive/MyDrive/extracted_pdfs/AR_DIVISLAB_2011_2012_18092012102901.pdf
279,Divi's Laboratories Limited,DIVISLAB,2010-2011,AR_DIVISLAB_2010_2011_09092011023131.zip,./RE_Download/AR_DIVISLAB_2010_2011_09092011023131.zip,drive/MyDrive/extracted_pdfs/AR_DIVISLAB_2010_2011_09092011023131.pdf
280,Divi's Laboratories Limited,DIVISLAB,2009-2010,AR_DIVISLAB_2009_2010_18082010121500.zip,./RE_Download/AR_DIVISLAB_2009_2010_18082010121500.zip,drive/MyDrive/extracted_pdfs/AR_DIVISLAB_2009_2010_18082010121500.pdf
281,Divi's Laboratories Limited,DIVISLAB,2008-2009,AR_DIVISLAB_2008_2009_09102009110203.zip,./RE_Download/AR_DIVISLAB_2008_2009_09102009110203.zip,drive/MyDrive/extracted_pdfs/AR_DIVISLAB_2008_2009_09102009110203.pdf
282,Divi's Laboratories Limited,DIVISLAB,2008-2009,AR_DIVISLAB_2008_2009_22092009131500.zip,./RE_Download/AR_DIVISLAB_2008_2009_22092009131500.zip,drive/MyDrive/extracted_pdfs/Annual Report-08-09.pdf
283,Dr. Reddy's Laboratories Limited,DRREDDY,2022-2023,AR_22126_DRREDDY_2022_2023_01072023204422_07012023210003.zip,./RE_Download/AR_22126_DRREDDY_2022_2023_01072023204422_07012023210003.zip,drive/MyDrive/extracted_pdfs/AR_22126_DRREDDY_2022_2023_01072023204422.pdf
284,Dr. Reddy's Laboratories Limited,DRREDDY,2021-2022,AR_21455_DRREDDY_2021_2022_06092022125639_09062022130012.zip,./RE_Download/AR_21455_DRREDDY_2021_2022_06092022125639_09062022130012.zip,drive/MyDrive/extracted_pdfs/AR_21455_DRREDDY_2021_2022_06092022125639.pdf
285,Dr. Reddy's Laboratories Limited,DRREDDY,2020-2021,AR_18256_DRREDDY_2020_2021_02072021202805_02072021210010.zip,./RE_Download/AR_18256_DRREDDY_2020_2021_02072021202805_02072021210010.zip,drive/MyDrive/extracted_pdfs/AR_18256_DRREDDY_2020_2021_02072021202805.pdf
286,Dr. Reddy's Laboratories Limited,DRREDDY,2019-2020,AR_16376_DRREDDY_2019_2020_06072020121419_06072020130002.zip,./RE_Download/AR_16376_DRREDDY_2019_2020_06072020121419_06072020130002.zip,drive/MyDrive/extracted_pdfs/AR_16376_DRREDDY_2019_2020_06072020121419.pdf
287,Dr. Reddy's Laboratories Limited,DRREDDY,2018-2019,AR_14707_DRREDDY_2018_2019_04072019190007_04072019200008.zip,./RE_Download/AR_14707_DRREDDY_2018_2019_04072019190007_04072019200008.zip,drive/MyDrive/extracted_pdfs/AR_14707_DRREDDY_2018_2019_04072019190007.pdf
288,Dr. Reddy's Laboratories Limited,DRREDDY,2017-2018,AR_12860_DRREDDY_2017_2018_07082018115154.zip,./RE_Download/AR_12860_DRREDDY_2017_2018_07082018115154.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
289,Dr. Reddy's Laboratories Limited,DRREDDY,2016-2017,AR_10904_DRREDDY_2016_2017_31072017124546.zip,./RE_Download/AR_10904_DRREDDY_2016_2017_31072017124546.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
290,Dr. Reddy's Laboratories Limited,DRREDDY,2015-2016,AR_9153_DRREDDY_2015_2016_29072016110120.zip,./RE_Download/AR_9153_DRREDDY_2015_2016_29072016110120.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
291,Dr. Reddy's Laboratories Limited,DRREDDY,2014-2015,AR_6347_DRREDDY_2014_2015_08072015175822.zip,./RE_Download/AR_6347_DRREDDY_2014_2015_08072015175822.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
292,Dr. Reddy's Laboratories Limited,DRREDDY,2013-2014,AR_3670_DRREDDY_2013_2014_07072014143535.zip,./RE_Download/AR_3670_DRREDDY_2013_2014_07072014143535.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
293,Dr. Reddy's Laboratories Limited,DRREDDY,2013-2014,AR_3670_DRREDDY_2013_2014_07072014143535.zip,./RE_Download/AR_3670_DRREDDY_2013_2014_07072014143535.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
294,Dr. Reddy's Laboratories Limited,DRREDDY,2012-2013,AR_575_DRREDDY_2012_2013_16072013142148.zip,./RE_Download/AR_575_DRREDDY_2012_2013_16072013142148.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
295,Dr. Reddy's Laboratories Limited,DRREDDY,2012-2013,AR_575_DRREDDY_2012_2013_16072013142148.zip,./RE_Download/AR_575_DRREDDY_2012_2013_16072013142148.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
296,Dr. Reddy's Laboratories Limited,DRREDDY,2012-2013,AR_575_DRREDDY_2012_2013_16072013142148.zip,./RE_Download/AR_575_DRREDDY_2012_2013_16072013142148.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2012_2013.pdf
297,Dr. Reddy's Laboratories Limited,DRREDDY,2011-2012,AR_DRREDDY_2011_2012_06072012101057.zip,./RE_Download/AR_DRREDDY_2011_2012_06072012101057.zip,drive/MyDrive/extracted_pdfs/AR_DRREDDY_2011_2012_06072012101057.pdf
298,Dr. Reddy's Laboratories Limited,DRREDDY,2010-2011,AR_DRREDDY_2010_2011_15072011175301.zip,./RE_Download/AR_DRREDDY_2010_2011_15072011175301.zip,drive/MyDrive/extracted_pdfs/AR_DRREDDY_2010_2011_15072011175301.pdf
299,Dr. Reddy's Laboratories Limited,DRREDDY,2009-2010,AR_DRREDDY_2009_2010_20082010120000.zip,./RE_Download/AR_DRREDDY_2009_2010_20082010120000.zip,drive/MyDrive/extracted_pdfs/AR_DRREDDY_2009_2010_20082010120000.pdf
300,Eicher Motors Limited,EICHERMOT,2021-2022,AR_20580_EICHERMOT_2021_2022_02082022235753.zip,./RE_Download/AR_20580_EICHERMOT_2021_2022_02082022235753.zip,drive/MyDrive/extracted_pdfs/AR_20580_EICHERMOT_2021_2022_02082022235753.pdf
301,Eicher Motors Limited,EICHERMOT,2020-2021,AR_18519_EICHERMOT_2020_2021_24072021125918_24072021130004.zip,./RE_Download/AR_18519_EICHERMOT_2020_2021_24072021125918_24072021130004.zip,drive/MyDrive/extracted_pdfs/AR_18519_EICHERMOT_2020_2021_24072021125918.pdf
302,Eicher Motors Limited,EICHERMOT,2019-2020,AR_16477_EICHERMOT_2019_2020_17072020195305.zip,./RE_Download/AR_16477_EICHERMOT_2019_2020_17072020195305.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
303,Eicher Motors Limited,EICHERMOT,2019-2020,AR_16477_EICHERMOT_2019_2020_17072020195305.zip,./RE_Download/AR_16477_EICHERMOT_2019_2020_17072020195305.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
304,Eicher Motors Limited,EICHERMOT,2018-2019,AR_14754_EICHERMOT_2018_2019_06072019221059_06072019230009.zip,./RE_Download/AR_14754_EICHERMOT_2018_2019_06072019221059_06072019230009.zip,drive/MyDrive/extracted_pdfs/AR_14754_EICHERMOT_2018_2019_06072019221059.pdf
305,Eicher Motors Limited,EICHERMOT,2017-2018,AR_13152_EICHERMOT_2017_2018_20082018182911.zip,./RE_Download/AR_13152_EICHERMOT_2017_2018_20082018182911.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
306,Eicher Motors Limited,EICHERMOT,2016-2017,AR_11181_EICHERMOT_2016_2017_23082017131059.zip,./RE_Download/AR_11181_EICHERMOT_2016_2017_23082017131059.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
307,Eicher Motors Limited,EICHERMOT,2015-2016,AR_8927_EICHERMOT_2015_2016_11072016130809.zip,./RE_Download/AR_8927_EICHERMOT_2015_2016_11072016130809.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
308,Eicher Motors Limited,EICHERMOT,2014-2014,AR_5952_EICHERMOT_2014_2014_10032015112802.zip,./RE_Download/AR_5952_EICHERMOT_2014_2014_10032015112802.zip,drive/MyDrive/extracted_pdfs/AR_2014_2014.pdf
309,Eicher Motors Limited,EICHERMOT,2014-2014,AR_5952_EICHERMOT_2014_2014_10032015112802.zip,./RE_Download/AR_5952_EICHERMOT_2014_2014_10032015112802.zip,drive/MyDrive/extracted_pdfs/FormA_2014_2014.pdf
310,Eicher Motors Limited,EICHERMOT,2013-2013,AR_3185_EICHERMOT_2013_2013_27022014120002.zip,./RE_Download/AR_3185_EICHERMOT_2013_2013_27022014120002.zip,drive/MyDrive/extracted_pdfs/AR_3185_EICHERMOT_2013_2013.pdf
311,Eicher Motors Limited,EICHERMOT,2013-2013,AR_3185_EICHERMOT_2013_2013_27022014120002.zip,./RE_Download/AR_3185_EICHERMOT_2013_2013_27022014120002.zip,drive/MyDrive/extracted_pdfs/Eicher Motors_FormA311213.pdf
312,Eicher Motors Limited,EICHERMOT,2012-2012,AR_693_EICHERMOT_2012_2012_23072013114502.zip,./RE_Download/AR_693_EICHERMOT_2012_2012_23072013114502.zip,drive/MyDrive/extracted_pdfs/Annual Report - Eicher Motors Limited.pdf
313,Eicher Motors Limited,EICHERMOT,2012-2012,AR_693_EICHERMOT_2012_2012_23072013114502.zip,./RE_Download/AR_693_EICHERMOT_2012_2012_23072013114502.zip,drive/MyDrive/extracted_pdfs/Eicher_FormB.pdf
314,Eicher Motors Limited,EICHERMOT,2011-2011,AR_EICHERMOT_2011_2011_27022012082526.zip,./RE_Download/AR_EICHERMOT_2011_2011_27022012082526.zip,drive/MyDrive/extracted_pdfs/AR_EICHERMOT_2011_2011_27022012082526.pdf
315,Eicher Motors Limited,EICHERMOT,2010-2010,AR_EICHERMOT_2010_2010_08042011104242.zip,./RE_Download/AR_EICHERMOT_2010_2010_08042011104242.zip,drive/MyDrive/extracted_pdfs/AR_EICHERMOT_2010_2010_08042011104242.pdf
316,Eicher Motors Limited,EICHERMOT,2009-2009,AR_EICHERMOT_2009_2009_18082010121500.zip,./RE_Download/AR_EICHERMOT_2009_2009_18082010121500.zip,drive/MyDrive/extracted_pdfs/AR_EICHERMOT_2009_2009_18082010121500.pdf
317,Grasim Industries Limited,GRASIM,2022-2023,AR_23873_GRASIM_2022_2023_08092023193913_09082023200016.zip,./RE_Download/AR_23873_GRASIM_2022_2023_08092023193913_09082023200016.zip,drive/MyDrive/extracted_pdfs/AR_23873_GRASIM_2022_2023_08092023193913.pdf
318,Grasim Industries Limited,GRASIM,2021-2022,AR_20623_GRASIM_2021_2022_05082022184318_08052022190003.zip,./RE_Download/AR_20623_GRASIM_2021_2022_05082022184318_08052022190003.zip,drive/MyDrive/extracted_pdfs/AR_20623_GRASIM_2021_2022_05082022184318.pdf
